player;session;level;action;time;state;
188405223;714AAEEC4E307F323C9EE4857C1FD92C;Densidad_de_Objetos;0;0;Inicio del nivel;
188405223;714AAEEC4E307F323C9EE4857C1FD92C;Densidad_de_Objetos;1;3;"roca_Sprite; 30; Boton volPiedra";
188405223;714AAEEC4E307F323C9EE4857C1FD92C;Densidad_de_Objetos;1;7;"rocaDiamante_Sprite; 100; Boton volDiamante";
188405223;714AAEEC4E307F323C9EE4857C1FD92C;Densidad_de_Objetos;1;8;"rocaOro_Sprite; 50; Boton volOro";
188405223;714AAEEC4E307F323C9EE4857C1FD92C;Densidad_de_Objetos;1;59;"roca_Sprite; 30; Boton volPiedra";
188405223;714AAEEC4E307F323C9EE4857C1FD92C;Densidad_de_Objetos;3;10;Final del nivel;
188405223;4E27E1AC41D9DC0B3D0904BD2496F5EE;Densidad_de_Objetos;0;0;Inicio del nivel;
188405223;4E27E1AC41D9DC0B3D0904BD2496F5EE;Densidad_de_Objetos;1;3;"roca_Sprite; 30; Boton volPiedra";
188405223;4E27E1AC41D9DC0B3D0904BD2496F5EE;Densidad_de_Objetos;1;6;"rocaOro_Sprite; 50; Boton volOro";
188405223;4E27E1AC41D9DC0B3D0904BD2496F5EE;Densidad_de_Objetos;1;8;"rocaDiamante_Sprite; 100; Boton volDiamante";
188405223;4E27E1AC41D9DC0B3D0904BD2496F5EE;Densidad_de_Objetos;3;10;Final del nivel;
188405223;180C36124C0FBEF57D6D8F9C172559D6;Densidad_de_Objetos;0;0;Inicio del nivel;
188405223;180C36124C0FBEF57D6D8F9C172559D6;Densidad_de_Objetos;3;3;Final del nivel;
188405223;227A1818430CD4591B167882E7C8074A;Densidad_de_Objetos;0;0;Inicio del nivel;
188405223;AC1C39AC4E15823C67350B80A69F9D03;Densidad_de_Objetos;0;0;Inicio del nivel;
188405223;AC1C39AC4E15823C67350B80A69F9D03;Densidad_de_Objetos;1;1;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
188405223;FD532BDA4902F35147DA179208AA4192;Densidad_de_Objetos;0;0;Inicio del nivel;
188405223;CACB9AA34DD4BE3DA68186A58643EDA3;Velocidad_y_fuerza;0;0;Inicio del nivel;
188405223;AD3E1E3B4A8B405C94FA849EA5E7EEB0;Velocidad_y_fuerza;0;0;Inicio del nivel;
188405223;AD3E1E3B4A8B405C94FA849EA5E7EEB0;Velocidad_y_fuerza;1;1;"pawn_resorte2; ; 0; Player 0";
188405223;5E49F4874A5EA73BBD6DD7A36C1075B2;Velocidad_y_fuerza;0;0;Inicio del nivel;
188405223;5E49F4874A5EA73BBD6DD7A36C1075B2;Velocidad_y_fuerza;1;2;"pawn_resorte2; ; 0; Player 0";
188405223;7BF464F34C7A5E0A641D57A0BB6B069E;Velocidad_y_fuerza;0;0;Inicio del nivel;
188405223;7BF464F34C7A5E0A641D57A0BB6B069E;Velocidad_y_fuerza;1;4;"pawn_resorte1; ; 0; Player 0";
188405223;7BF464F34C7A5E0A641D57A0BB6B069E;Velocidad_y_fuerza;1;28;"pawn_resorte1; ; 0; Player 0";
188405223;DB3793FA402D0373C72398B1C571485A;Velocidad_y_fuerza;0;0;Inicio del nivel;
188405223;A28AABFE4F42A5E0A4F57E82FADFBB16;Velocidad_y_fuerza;0;0;Inicio del nivel;
188405223;C8A4C7D64C09329E1A5B018F88BA823D;Velocidad_y_fuerza;0;0;Inicio del nivel;
188405223;C8A4C7D64C09329E1A5B018F88BA823D;Velocidad_y_fuerza;1;16;"pawn_resorte1; rocaOro_Sprite; 50; Player 0";
188405223;D4CD383148036561AEEBAEB585179145;Union_Interseccion;0;0;Inicio del nivel;
188405223;D4CD383148036561AEEBAEB585179145;Union_Interseccion;1;15;"Boton0;Set to FALSE;Player 0";
188405223;D4CD383148036561AEEBAEB585179145;Union_Interseccion;1;58;"Boton1;Set to FALSE;Player 0";
188405223;D4CD383148036561AEEBAEB585179145;Union_Interseccion;1;12;"Boton1;Set to FALSE;Player 0";
188405223;91F1974149A529EB07B55D89A5E0BA8B;Union_Interseccion;0;0;Inicio del nivel;
188405223;91F1974149A529EB07B55D89A5E0BA8B;Union_Interseccion;1;1;"Boton0;Set to TRUE; Player 0";
188405223;91F1974149A529EB07B55D89A5E0BA8B;Union_Interseccion;1;15;"Boton0;Set to TRUE; Player 0";
188405223;91F1974149A529EB07B55D89A5E0BA8B;Union_Interseccion;1;20;"Boton1;Set to TRUE; Player 1";
188405223;91F1974149A529EB07B55D89A5E0BA8B;Union_Interseccion;1;27;"Boton2;Set to TRUE; Player 0";
188405223;6699EBB94F01E939B7D36DB91923FA35;Union_Interseccion;0;0;Inicio del nivel;
188405223;6699EBB94F01E939B7D36DB91923FA35;Union_Interseccion;1;2;"Boton0;Set to TRUE; Player 0";
188405223;6699EBB94F01E939B7D36DB91923FA35;Union_Interseccion;1;5;"Boton0;Set to FALSE; Player 0";
188405223;6699EBB94F01E939B7D36DB91923FA35;Union_Interseccion;1;6;"Boton0;Set to TRUE; Player 0";
188405223;6699EBB94F01E939B7D36DB91923FA35;Union_Interseccion;1;7;"Boton0;Set to FALSE; Player 0";
188405223;6699EBB94F01E939B7D36DB91923FA35;Union_Interseccion;1;12;"Boton1;Set to TRUE; Player 1";
188405223;6699EBB94F01E939B7D36DB91923FA35;Union_Interseccion;1;13;"Boton1;Set to FALSE; Player 1";
188405223;6699EBB94F01E939B7D36DB91923FA35;Union_Interseccion;1;14;"Boton1;Set to TRUE; Player 1";
188405223;6699EBB94F01E939B7D36DB91923FA35;Union_Interseccion;1;15;"Boton1;Set to FALSE; Player 1";
188405223;9D29FA2D445BDEEEC53118997177F17E;Mirrors_1;0;0;Inicio del nivel;
188405223;9D29FA2D445BDEEEC53118997177F17E;Mirrors_1;1;2;"Palanca_Lever6; Mirror3; Rotación Total Positiva: 0.0Rotación Total Positiva: 0.0Player 0";
188405223;9D29FA2D445BDEEEC53118997177F17E;Mirrors_1;1;28;"Palanca_Lever6; Mirror3; Rotación Total Positiva: 41.5Rotación Total Positiva: -21.5Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;0;0;Inicio del nivel;
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;11;"Palanca_Lever6; Mirror3; Rotación Total Positiva: 0.0; Rotación Total Positiva: 0.0; Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;29;"Palanca_Lever6; Mirror3; Rotación Total Positiva: 25.0; Rotación Total Positiva: -21.0; Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;45;"Palanca_Lever4; Light_source; Rotación Total Positiva: 0.0; Rotación Total Positiva: 0.0; Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;51;"Palanca_Lever4; Light_source; Rotación Total Positiva: 11.5; Rotación Total Positiva: -41.5; Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;89;"Palanca_Lever4; Light_source; Rotación Total Positiva: 0.5; Rotación Total Positiva: -10.5; Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;92;"Palanca_Lever7; Mirror4; Rotación Total Positiva: 0.0; Rotación Total Positiva: 0.0; Player 1";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;93;"Palanca_Lever4; Light_source; Rotación Total Positiva: 0.0; Rotación Total Positiva: -2.5; Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;96;"Palanca_Lever7; Mirror4; Rotación Total Positiva: 3.0; Rotación Total Positiva: -2.0; Player 1";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;100;"Palanca_Lever4; Light_source; Rotación Total Positiva: 0.0; Rotación Total Positiva: -5.0; Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;104;"Palanca_Lever7; Mirror4; Rotación Total Positiva: 6.5; Rotación Total Positiva: -2.5; Player 1";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;108;"Palanca_Lever6; Mirror3; Rotación Total Positiva: 0.5; Rotación Total Positiva: -31.0; Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;109;"Palanca_Lever5; Mirror6; Rotación Total Positiva: 0.0; Rotación Total Positiva: 0.0; Player 1";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;112;"Palanca_Lever1; Mirror; Rotación Total Positiva: 0.0; Rotación Total Positiva: 0.0; Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;1;116;"Palanca_Lever1; Mirror; Rotación Total Positiva: 0.0; Rotación Total Positiva: -28.5; Player 0";
188405223;4691396E4513AA067FC5CE9A2B3724FE;Mirrors_1;3;116;Final del nivel;
188405223;67D51DCD4EEA6B7CF431A196C324284C;Densidad_de_Objetos;0;0;Inicio del nivel;
188405223;67D51DCD4EEA6B7CF431A196C324284C;Densidad_de_Objetos;1;21;"roca_Sprite; 30; Boton volPiedra; Player 0";
188405223;67D51DCD4EEA6B7CF431A196C324284C;Densidad_de_Objetos;1;30;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 0";
188405223;67D51DCD4EEA6B7CF431A196C324284C;Densidad_de_Objetos;1;50;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
188405223;67D51DCD4EEA6B7CF431A196C324284C;Densidad_de_Objetos;3;58;Final del nivel;
188405223;B2BE55B84D427212C8E860B28E4D66D0;Union_Interseccion;0;0;Inicio del nivel;
188405223;B2BE55B84D427212C8E860B28E4D66D0;Union_Interseccion;1;2;"Boton0;Set to TRUE; Player 0";
188405223;DDAE8C814F430D361C0B93B10B366860;Densidad_de_Objetos;0;0;Inicio del nivel;
188405223;DDAE8C814F430D361C0B93B10B366860;Densidad_de_Objetos;1;4;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
188405223;DDAE8C814F430D361C0B93B10B366860;Densidad_de_Objetos;1;21;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 1";
188405223;DDAE8C814F430D361C0B93B10B366860;Densidad_de_Objetos;1;22;"roca_Sprite; 30; Boton volPiedra; Player 0";
188405223;DDAE8C814F430D361C0B93B10B366860;Densidad_de_Objetos;3;24;Final del nivel;
188405223;CC789EFE4858AEC71DA9CFB20FAE8F5D;Densidad_de_Objetos;1;6;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
188405223;CC789EFE4858AEC71DA9CFB20FAE8F5D;Densidad_de_Objetos;1;14;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 0";
188405223;CC789EFE4858AEC71DA9CFB20FAE8F5D;Densidad_de_Objetos;1;26;"roca_Sprite; 30; Boton volPiedra; Player 0";
188405223;CC789EFE4858AEC71DA9CFB20FAE8F5D;Densidad_de_Objetos;3;33;Final del nivel;
188405223;5852D0AF40A3E640F7B750B9F4D0788B;Densidad_de_Objetos;1;2;"rocaOro_Sprite; 50; Boton volOro; Player 0";
188405223;5852D0AF40A3E640F7B750B9F4D0788B;Densidad_de_Objetos;1;7;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
188405223;5852D0AF40A3E640F7B750B9F4D0788B;Densidad_de_Objetos;1;20;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 0";
188405223;5852D0AF40A3E640F7B750B9F4D0788B;Densidad_de_Objetos;1;26;"roca_Sprite; 30; Boton volPiedra; Player 1";
188405223;5852D0AF40A3E640F7B750B9F4D0788B;Densidad_de_Objetos;3;31;Final del nivel;
188405223;5852D0AF40A3E640F7B750B9F4D0788B;Union_Interseccion;0;0;Inicio del nivel;
188405223;5852D0AF40A3E640F7B750B9F4D0788B;Union_Interseccion;1;1;"Boton0;Set to TRUE; Player 0";
188405223;5852D0AF40A3E640F7B750B9F4D0788B;Union_Interseccion;1;5;"Boton1;Set to TRUE; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Densidad_de_Objetos;0;0;Inicio del nivel;
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Densidad_de_Objetos;1;21;"rocaOro_Sprite; 50; Boton volOro; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Densidad_de_Objetos;1;41;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Densidad_de_Objetos;1;50;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Densidad_de_Objetos;1;58;"roca_Sprite; 30; Boton volPiedra; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Densidad_de_Objetos;3;60;Final del nivel;
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Union_Interseccion;0;0;Inicio del nivel;
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Union_Interseccion;1;1;"Boton0;Set to TRUE; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Union_Interseccion;1;8;"Boton2;Set to TRUE; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Union_Interseccion;1;9;"Boton3;Set to TRUE; Player 1";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Union_Interseccion;1;17;"Boton6;Set to TRUE; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Union_Interseccion;1;17;"Boton7;Set to TRUE; Player 1";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Union_Interseccion;1;17;"Boton6;Set to TRUE; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Union_Interseccion;1;19;"Boton5;Set to TRUE; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Union_Interseccion;3;19;Final del nivel;
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Velocidad_y_fuerza;0;0;Inicio del nivel;
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Velocidad_y_fuerza;1;38;"Resorte1der; rocaOro_Sprite; 50; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Velocidad_y_fuerza;1;58;"Resorte2izq; roca_Sprite; 30; Player 1";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Velocidad_y_fuerza;1;123;"Resorte1izq; roca_Sprite; 30; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Velocidad_y_fuerza;1;131;"Resorte2der; rocaOro_Sprite; 50; Player 1";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Velocidad_y_fuerza;3;132;Final del nivel;
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;0;0;Inicio del nivel;
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;3;"Palanca_Lever4; Light_source; Rotación Total Positiva: 0.0; Rotación Total Positiva: 0.0; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;15;"Palanca_Lever4; Light_source; Rotación Total Positiva: 1.0; Rotación Total Positiva: -45.0; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;36;"Palanca_Lever2; Mirror2; Rotación Total Positiva: 0.0; Rotación Total Positiva: 0.0; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;38;"Palanca_Lever2; Mirror2; Rotación Total Positiva: 5.0; Rotación Total Positiva: -2.0; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;50;"Palanca_Lever7; Mirror4; Rotación Total Positiva: 0.0; Rotación Total Positiva: 0.0; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;56;"Palanca_Lever7; Mirror4; Rotación Total Positiva: 4.5; Rotación Total Positiva: 0.0; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;59;"Palanca_Lever7; Mirror4; Rotación Total Positiva: 2.5; Rotación Total Positiva: -1.5; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;119;"Palanca_Lever6; Mirror3; Rotación Total Positiva: 0.0; Rotación Total Positiva: 0.0; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;122;"Palanca_Lever6; Mirror3; Rotación Total Positiva: 0.0; Rotación Total Positiva: -29.5; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;126;"Palanca_Lever6; Mirror3; Rotación Total Positiva: 2.5; Rotación Total Positiva: -0.5; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;128;"Palanca_Lever1; Mirror; Rotación Total Positiva: 0.0; Rotación Total Positiva: 0.0; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;131;"Palanca_Lever1; Mirror; Rotación Total Positiva: 0.0; Rotación Total Positiva: -24.5; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;1;152;"Palanca_Lever1; Mirror; Rotación Total Positiva: 0.0; Rotación Total Positiva: -4.0; Player 0";
188405223;53B2049E4F539624BBE2CBAB5A41B88D;Mirrors_1;3;152;Final del nivel;
188405223;53B2049E4F539624BBE2CBAB5A41B88D;NIVEL_FINAL;0;0;Inicio del nivel;
188405223;91774D954C60B934B1C03D8176A7CB63;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: PauloPlayer2: Tomas";
188405223;0FF2C3CD4EED34A2412B2C947F047920;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: Carlos; Player2: Paulo";
188405223;7BB4572941B24B0F6D0BFDAFDD759B44;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: PP; Player2: JOSE";
188405223;C38C3BAA4F7A1E3CFD46018F523D60DE;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: AA; Player2: BB";
188405223;8118459C41B0037A137EA3AFD4D39B29;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: AA; Player2: BB";
188405223;8118459C41B0037A137EA3AFD4D39B29;Densidad_de_Objetos;1;35;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
188405223;8118459C41B0037A137EA3AFD4D39B29;Densidad_de_Objetos;1;65;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: AA; Player2: BB";
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;1;14;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;1;20;"rocaOro_Sprite; 50; Boton volOro; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;1;23;"rocaOro_Sprite; 50; Boton volOro; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;1;30;"roca_Sprite; 30; Boton volDiamante; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;1;44;"rocaDiamante_Sprite; 100; Boton volPiedra; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;1;73;"roca_Sprite; 30; Boton volPiedra; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;1;81;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 1";
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;1;84;"rocaOro_Sprite; 50; Boton volOro; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;3;86;Final del nivel;
188405223;87A64376498DBD75E0DDC780A4121425;Densidad_de_Objetos;3;86;Puntaje Total: 6920;
188405223;87A64376498DBD75E0DDC780A4121425;Union_Interseccion;0;0;"Inicio del nivel;Player 1: AA; Player2: BB";
188405223;87A64376498DBD75E0DDC780A4121425;Union_Interseccion;1;25;"Boton0;Set to TRUE; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Union_Interseccion;1;32;"Boton2;Set to TRUE; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Union_Interseccion;1;35;"Boton3;Set to TRUE; Player 1";
188405223;87A64376498DBD75E0DDC780A4121425;Union_Interseccion;1;40;"Boton5;Set to TRUE; Player 0";
188405223;87A64376498DBD75E0DDC780A4121425;Union_Interseccion;1;41;"Boton6;Set to TRUE; Player 1";
188405223;87A64376498DBD75E0DDC780A4121425;Union_Interseccion;1;42;"Boton7;Set to TRUE; Player 1";
188405223;87A64376498DBD75E0DDC780A4121425;Union_Interseccion;3;42;Final del nivel;
188405223;87A64376498DBD75E0DDC780A4121425;Union_Interseccion;3;42;Puntaje Total: 21720;
188405223;87A64376498DBD75E0DDC780A4121425;Velocidad_y_fuerza;0;0;"Inicio del nivel;Player 1: AA; Player2: BB";
128643036;2945AE1B403412DF04CEAF86178DF20E;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: p; Player2: Q";
128643036;2945AE1B403412DF04CEAF86178DF20E;Densidad_de_Objetos;1;45;"rocaOro_Sprite; 50; Boton volOro; Player 0";
128643036;443098B440EE8D62269C1BB5730F6853;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: p; Player2: Q";
128643036;443098B440EE8D62269C1BB5730F6853;Densidad_de_Objetos;1;16;"rocaOro_Sprite; 50; Boton volOro; Player 0";
128643036;443098B440EE8D62269C1BB5730F6853;Densidad_de_Objetos;1;34;"rocaAcero_Sprite; 70; Boton volAcero; Player 1";
128643036;A7D16E414E9E5084763DC6A156BC1F9E;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: Pablo1; Player2: Pablo2";
172672884;1EBE1B46475E96553B935187221C7B81;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: Stahn; Player2: Leon";
172672884;1EBE1B46475E96553B935187221C7B81;Densidad_de_Objetos;1;107;"roca_Sprite; 30; Boton volPiedra; Player 0";
172672884;1EBE1B46475E96553B935187221C7B81;Densidad_de_Objetos;1;202;"rocaDiamante_Sprite; 100; Boton volPiedra; Player 0";
172672884;1EBE1B46475E96553B935187221C7B81;Densidad_de_Objetos;1;310;"rocaOro_Sprite; 50; Boton volAcero; Player 0";
172672884;1EBE1B46475E96553B935187221C7B81;Densidad_de_Objetos;1;319;"roca_Sprite; 30; Boton volPiedra; Player 0";
172672884;1EBE1B46475E96553B935187221C7B81;Densidad_de_Objetos;1;329;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 0";
172672884;1EBE1B46475E96553B935187221C7B81;Densidad_de_Objetos;1;361;"rocaAcero_Sprite; 70; Boton volDiamante; Player 0";
172672884;1EBE1B46475E96553B935187221C7B81;Densidad_de_Objetos;1;376;"rocaOro_Sprite; 50; Boton volOro; Player 0";
172672884;1EBE1B46475E96553B935187221C7B81;Densidad_de_Objetos;1;399;"rocaOro_Sprite; 50; Boton volAcero; Player 0";
172672884;B5E821B046054D37C48CB2B44A50617D;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: Stahn; Player2: Leon";
172672884;B5E821B046054D37C48CB2B44A50617D;Densidad_de_Objetos;1;12;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 0";
172672884;B5E821B046054D37C48CB2B44A50617D;Densidad_de_Objetos;1;17;"roca_Sprite; 30; Boton volPiedra; Player 0";
172672884;B5E821B046054D37C48CB2B44A50617D;Densidad_de_Objetos;1;25;"rocaOro_Sprite; 50; Boton volAcero; Player 0";
172672884;B5E821B046054D37C48CB2B44A50617D;Densidad_de_Objetos;1;66;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
172672884;B5E821B046054D37C48CB2B44A50617D;Densidad_de_Objetos;1;70;"rocaOro_Sprite; 50; Boton volAcero; Player 0";
172672884;B5E821B046054D37C48CB2B44A50617D;Densidad_de_Objetos;3;76;Final del nivel;
172672884;B5E821B046054D37C48CB2B44A50617D;Densidad_de_Objetos;3;76;Puntaje Total: 13360;
172672884;B5E821B046054D37C48CB2B44A50617D;Union_Interseccion;0;0;"Inicio del nivel;Player 1: Stahn; Player2: Leon";
172672884;B5E821B046054D37C48CB2B44A50617D;Union_Interseccion;1;2;"Boton0;Set to TRUE; Player 0";
172672884;B5E821B046054D37C48CB2B44A50617D;Union_Interseccion;1;15;"Boton3;Set to TRUE; Player 1";
172672884;B5E821B046054D37C48CB2B44A50617D;Union_Interseccion;1;17;"Boton2;Set to TRUE; Player 0";
172672884;B5E821B046054D37C48CB2B44A50617D;Union_Interseccion;1;17;"Boton3;Set to TRUE; Player 1";
172672884;B5E821B046054D37C48CB2B44A50617D;Union_Interseccion;1;25;"Boton6;Set to TRUE; Player 1";
172672884;B5E821B046054D37C48CB2B44A50617D;Union_Interseccion;3;27;Final del nivel;
172672884;B5E821B046054D37C48CB2B44A50617D;Union_Interseccion;1;27;"Boton7;Set to TRUE; Player 1";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Densidad_de_Objetos;0;0;"Inicio del nivel;Player 1: Paulo; Player2: Tomas";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Densidad_de_Objetos;1;11;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Densidad_de_Objetos;1;26;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 0";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Densidad_de_Objetos;1;36;"roca_Sprite; 30; Boton volPiedra; Player 0";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Densidad_de_Objetos;3;40;Final del nivel;
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Densidad_de_Objetos;3;40;Puntaje Total: 11760;
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Union_Interseccion;0;0;"Inicio del nivel;Player 1: Paulo; Player2: Tomas";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Union_Interseccion;1;1;"Boton0;Set to TRUE; Player 0";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Union_Interseccion;1;7;"Boton2;Set to TRUE; Player 0";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Union_Interseccion;1;9;"Boton3;Set to TRUE; Player 1";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Union_Interseccion;1;14;"Boton6;Set to TRUE; Player 1";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Union_Interseccion;1;15;"Boton5;Set to TRUE; Player 0";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Union_Interseccion;1;17;"Boton7;Set to TRUE; Player 1";
188405223;156C4F1D4EDF50CC73F17D83F54C8DFB;Union_Interseccion;3;17;Final del nivel;
